student_id,first_name,last_name,gender,dob,grade_level,enrollment_date,parent_education_level,family_income,transport_mode
S9551,Roberto,Martin,Female,2012-09-22,8,2022-10-14,High School,944762,Bicycle
S9552,Matthew,Wu,Female,2019-05-06,8,2023-04-08,Master,376266,Car
S9553,William,Church,Female,2007-11-27,5,2024-10-16,Bachelor,697474,Bus
S9554,Elizabeth,Hudson,Male,2008-10-28,5,2021-01-26,PhD,166210,Car
S9555,Maria,Davis,Female,2019-02-09,4,2022-01-30,Bachelor,858995,Bus
S9556,Barbara,Middleton,Male,2017-10-23,1,2021-03-03,High School,450365,Walk
S9557,Jeremy,Anderson,Female,2014-11-29,6,2025-06-04,High School,296456,Bus
S9558,Sydney,Wang,Male,2011-03-25,4,2022-04-10,High School,247753,Bus
S9559,Hunter,Murphy,Male,2007-12-27,6,2023-12-19,None,376449,Car
S9560,Kelsey,White,Female,2011-04-01,12,2021-07-24,None,537074,Bus
S9561,Caroline,Church,Male,2006-11-17,7,2023-05-28,Bachelor,68207,Bicycle
S9562,Jeremy,Hawkins,Male,2011-12-22,7,2024-06-28,None,454233,Bicycle
S9563,Darren,Morris,Female,2013-05-09,12,2024-06-28,None,385362,Bus
S9564,Jennifer,Luna,Female,2009-06-27,5,2021-09-25,PhD,550707,Bicycle
S9565,Lauren,Pollard,Male,2006-11-17,2,2021-10-14,Master,349524,Walk
S9566,James,Lowe,Female,2011-05-08,11,2023-02-18,High School,525178,Bicycle
S9567,Hannah,Sexton,Male,2012-12-12,1,2023-11-07,High School,661458,Car
S9568,Nathan,Jenkins,Male,2012-11-07,7,2020-10-05,PhD,393085,Bicycle
S9569,Ernest,Houston,Male,2014-03-27,6,2022-02-09,High School,749081,Bus
S9570,Travis,Price,Male,2009-07-17,4,2020-11-23,Bachelor,581887,Walk
S9571,Heather,Phillips,Female,2007-04-07,8,2025-07-23,None,218619,Car
S9572,Kara,Campos,Male,2012-10-23,9,2020-12-07,Bachelor,606502,Bus
S9573,Andrew,Mahoney,Female,2012-06-28,10,2023-10-27,Bachelor,136560,Bicycle
S9574,Amanda,Buchanan,Female,2010-09-18,10,2024-05-21,PhD,120484,Car
S9575,Daniel,Gutierrez,Female,2007-03-02,7,2023-02-17,Bachelor,363028,Bicycle
S9576,Robin,Cox,Female,2015-07-08,6,2025-07-27,High School,299830,Bus
S9577,Carol,Griffith,Male,2013-12-30,5,2021-12-22,None,438393,Walk
S9578,Ronald,Mills,Female,2018-09-04,3,2024-10-19,PhD,443929,Bicycle
S9579,Susan,Patton,Female,2008-07-27,6,2023-11-18,Bachelor,567692,Bus
S9580,Kristen,Martinez,Male,2015-01-13,9,2025-08-06,PhD,542753,Bicycle
S9581,Lori,Adkins,Female,2011-09-20,1,2021-10-04,None,986682,Car
S9582,Douglas,Williams,Female,2018-02-20,8,2024-01-21,None,834974,Walk
S9583,Tonya,Cunningham,Female,2015-10-01,8,2024-05-26,High School,845628,Car
S9584,Chad,Collins,Male,2016-10-14,12,2023-12-14,High School,577966,Bus
S9585,Angela,Washington,Male,2015-08-12,12,2023-10-31,Bachelor,748384,Bus
S9586,Nathan,Taylor,Female,2019-01-02,8,2024-10-06,None,918908,Bicycle
S9587,Michael,Wilson,Male,2008-02-24,5,2021-06-28,Master,94976,Walk
S9588,Jennifer,Hernandez,Male,2014-05-19,7,2022-05-31,None,282322,Car
S9589,Paula,George,Male,2011-04-05,12,2023-04-03,Master,665939,Walk
S9590,Benjamin,Allen,Male,2019-01-06,7,2021-10-27,Bachelor,417054,Bicycle
S9591,Jessica,Davila,Female,2012-09-03,3,2022-09-30,Master,412084,Car
S9592,Brenda,Lopez,Male,2018-06-12,12,2022-09-09,PhD,796198,Walk
S9593,Juan,Ritter,Male,2009-08-23,9,2024-08-27,Master,563682,Car
S9594,Roy,Howard,Male,2017-10-20,6,2022-10-01,None,493447,Bicycle
S9595,Angela,Lopez,Male,2018-09-16,6,2022-05-28,Bachelor,828793,Bicycle
S9596,Linda,Rose,Male,2007-03-27,12,2023-12-06,Bachelor,432526,Bicycle
S9597,Nicholas,Caldwell,Female,2015-01-31,2,2024-04-22,Master,484721,Car
S9598,Christopher,Sosa,Male,2011-03-26,10,2022-10-15,High School,491007,Walk
S9599,Manuel,Fields,Female,2016-11-12,5,2022-02-28,Master,720277,Bus
S9600,Timothy,Joseph,Female,2007-11-27,10,2022-08-07,Bachelor,378816,Bus
S9601,Matthew,Curry,Female,2010-04-01,2,2024-07-21,None,279725,Walk
S9602,Nathan,Herring,Female,2007-11-04,7,2024-08-26,High School,246467,Walk
S9603,Christopher,Cole,Female,2017-03-23,6,2023-07-29,None,585570,Walk
S9604,Alison,Alvarez,Female,2011-04-02,7,2024-02-01,PhD,473719,Bus
S9605,Jennifer,Copeland,Male,2016-03-08,2,2025-05-30,High School,722387,Bicycle
S9606,Noah,Washington,Female,2007-08-17,12,2023-05-28,Bachelor,635150,Bicycle
S9607,Michael,Martinez,Female,2015-06-15,9,2023-07-30,Bachelor,601125,Bicycle
S9608,Andrea,Miller,Female,2009-04-03,12,2021-05-20,High School,139416,Bicycle
S9609,Jill,Ross,Male,2010-02-11,1,2022-12-09,Bachelor,219907,Bicycle
S9610,Travis,Bishop,Male,2014-10-15,5,2023-07-03,High School,457561,Walk
S9611,David,Smith,Male,2017-02-08,6,2025-03-28,PhD,817321,Bus
S9612,Clifford,Guerra,Female,2018-01-26,5,2022-11-07,High School,296478,Bus
S9613,Christopher,Sanders,Male,2014-10-21,3,2023-10-18,Master,345244,Bicycle
S9614,Jack,Rivers,Male,2008-04-29,2,2023-09-26,Master,459419,Walk
S9615,John,Shaw,Male,2013-02-08,10,2020-09-18,None,648388,Bicycle
S9616,Amanda,Craig,Male,2007-03-05,8,2023-08-14,None,927505,Car
S9617,Jacob,Shah,Female,2017-04-24,4,2023-09-17,Master,54646,Bicycle
S9618,Michaela,Blackwell,Male,2011-09-14,3,2021-03-18,High School,62657,Bicycle
S9619,Amanda,Hicks,Male,2014-12-01,6,2021-09-11,Master,543302,Walk
S9620,Amanda,Perkins,Female,2016-05-12,8,2023-10-23,Master,441866,Bicycle
S9621,John,Moore,Female,2016-08-05,3,2021-03-27,PhD,596137,Car
S9622,Jose,Gaines,Male,2019-07-25,1,2023-12-03,Bachelor,972613,Bus
S9623,Darryl,Bender,Male,2017-04-17,4,2024-07-28,High School,541544,Walk
S9624,Sharon,Johns,Male,2012-06-26,4,2024-08-07,High School,373525,Walk
S9625,Tammy,Gonzalez,Female,2010-09-02,5,2022-02-11,Master,267074,Car
S9626,Jasmine,Gonzalez,Male,2007-08-03,11,2021-12-31,High School,875278,Car
S9627,Fernando,Gonzalez,Female,2011-12-10,2,2022-12-06,None,633835,Walk
S9628,Nancy,Williams,Male,2019-06-22,4,2023-06-18,PhD,53466,Bicycle
S9629,Cathy,Gillespie,Female,2009-06-23,9,2023-05-01,Master,195479,Bus
S9630,Paul,Hernandez,Female,2008-09-27,4,2024-08-29,None,794668,Bus
S9631,Kyle,Graham,Male,2019-07-25,11,2023-02-16,High School,576926,Bus
S9632,Lisa,Williams,Female,2007-11-03,8,2025-04-19,PhD,81478,Walk
S9633,Heidi,Williams,Female,2016-03-19,7,2021-01-10,Master,462346,Walk
S9634,Amy,Morrison,Female,2016-04-18,11,2023-06-11,PhD,368471,Bicycle
S9635,Cathy,Ford,Male,2012-11-01,9,2025-08-28,None,731620,Walk
S9636,Mark,George,Male,2018-09-28,7,2025-02-20,Bachelor,659760,Car
S9637,Fernando,Meyers,Female,2018-08-06,1,2023-09-15,High School,260817,Bicycle
S9638,Kenneth,Compton,Male,2009-11-13,12,2022-10-08,High School,750284,Car
S9639,Jennifer,Mcintyre,Male,2011-08-14,4,2022-08-19,Master,428773,Walk
S9640,Johnny,Shea,Female,2007-01-22,11,2024-11-01,High School,748660,Bus
S9641,Thomas,Baker,Male,2019-08-06,3,2021-12-21,Bachelor,825568,Car
S9642,Shannon,Thompson,Male,2018-08-13,12,2024-08-28,Master,772115,Car
S9643,Barbara,Young,Female,2008-05-17,8,2021-04-15,None,660320,Car
S9644,Margaret,Johnson,Male,2012-02-20,12,2023-08-04,High School,107162,Car
S9645,Cindy,Scott,Female,2018-08-10,9,2025-04-24,Master,632430,Bus
S9646,Katherine,Green,Female,2015-09-16,2,2024-07-27,High School,785061,Bicycle
S9647,Lauren,Lee,Female,2011-07-19,3,2020-11-05,Bachelor,940466,Car
S9648,Lucas,Lucas,Male,2015-01-18,9,2025-08-05,Bachelor,217744,Walk
S9649,Roger,Hughes,Male,2010-09-06,1,2021-03-07,None,393939,Bus
S9650,Matthew,Davis,Female,2017-12-01,10,2021-01-08,Master,513174,Bicycle
S9651,Amanda,Ramirez,Female,2010-07-02,5,2023-09-12,PhD,143589,Walk
S9652,Bruce,Guzman,Female,2010-11-09,12,2025-04-25,None,478038,Car
S9653,John,Jackson,Female,2018-03-01,7,2023-04-13,Bachelor,194353,Walk
S9654,Renee,Tran,Male,2009-09-16,12,2022-08-30,Master,163792,Car
S9655,Katelyn,Howard,Female,2013-09-12,12,2023-04-02,PhD,748781,Bus
S9656,Ryan,Hull,Male,2007-08-17,10,2021-03-26,Bachelor,639193,Car
S9657,Robin,Houston,Female,2015-01-28,4,2025-08-13,Bachelor,826317,Car
S9658,Jennifer,Palmer,Female,2010-03-07,8,2025-02-09,Master,955383,Bicycle
S9659,Stephanie,Mays,Male,2015-01-26,12,2023-12-25,High School,618676,Bicycle
S9660,Timothy,Lopez,Female,2012-08-22,11,2024-11-27,Bachelor,67255,Bus
S9661,Shelly,Perry,Male,2017-08-09,12,2024-12-14,Bachelor,673208,Car
S9662,Eric,Paul,Female,2014-03-26,12,2022-11-03,Master,590612,Walk
S9663,Andrew,Porter,Male,2017-01-23,4,2021-10-29,PhD,780821,Car
S9664,David,Clark,Male,2010-05-07,7,2021-04-06,None,172706,Car
S9665,David,Bowman,Male,2009-09-09,3,2021-05-05,Master,82181,Bicycle
S9666,Eric,Gutierrez,Female,2007-09-28,2,2022-10-20,PhD,862647,Car
S9667,Sarah,Franklin,Male,2008-12-06,7,2024-10-19,None,789742,Bicycle
S9668,Joseph,Martinez,Male,2013-04-29,8,2024-02-13,High School,50751,Walk
S9669,Jocelyn,Campbell,Male,2012-06-17,4,2025-03-21,High School,627325,Bus
S9670,Dawn,Gibson,Male,2008-09-07,3,2020-11-20,None,845189,Bicycle
S9671,Jesse,Hawkins,Female,2009-06-23,8,2022-01-06,Master,280518,Bicycle
S9672,Katrina,Hicks,Male,2014-10-23,1,2024-12-02,High School,728290,Bicycle
S9673,Carla,Walters,Male,2013-06-21,5,2022-07-08,Bachelor,577734,Walk
S9674,Mark,Moore,Female,2019-04-02,6,2024-11-22,Master,556475,Bus
S9675,Jackson,Molina,Female,2015-10-14,11,2024-03-26,None,657445,Bus
S9676,Erica,Watts,Female,2010-05-06,7,2020-12-26,Bachelor,564204,Car
S9677,Devin,Garcia,Male,2010-09-30,10,2022-06-13,Master,562877,Bicycle
S9678,Christian,Kelley,Male,2011-01-25,6,2024-04-30,Bachelor,460091,Bicycle
S9679,Rachel,Thompson,Male,2010-11-15,10,2023-12-18,High School,129581,Bicycle
S9680,Angela,Harrison,Female,2013-02-12,12,2024-08-26,PhD,55911,Car
S9681,Sherri,Montgomery,Female,2018-03-13,7,2024-04-24,PhD,735561,Bicycle
S9682,Anna,Mcpherson,Male,2015-01-20,12,2025-06-28,None,841730,Car
S9683,David,Mcgee,Female,2016-01-25,9,2024-10-07,None,110957,Walk
S9684,David,Miller,Female,2013-07-23,4,2022-08-02,None,193233,Walk
S9685,Richard,Obrien,Female,2017-10-11,7,2022-02-12,High School,381598,Car
S9686,Margaret,Barrett,Female,2015-08-21,9,2022-01-29,None,769764,Bus
S9687,Michael,Petersen,Female,2017-10-23,9,2025-08-01,None,370712,Bus
S9688,Donald,Collins,Male,2010-02-19,5,2022-03-24,Master,178083,Car
S9689,Daniel,Arias,Female,2011-12-07,12,2024-06-04,None,92871,Bus
S9690,Mikayla,Chavez,Male,2009-10-13,10,2023-07-05,None,982152,Bus
S9691,Matthew,Garrett,Female,2009-03-19,4,2023-03-21,PhD,581070,Car
S9692,Samantha,Brooks,Female,2009-07-09,7,2022-03-02,Master,845110,Walk
S9693,Alexis,Walker,Female,2010-04-21,12,2023-01-04,Master,346807,Walk
S9694,Dale,Hunt,Female,2009-05-09,10,2022-08-27,High School,910127,Bus
S9695,Melissa,Villegas,Female,2018-02-15,2,2023-07-02,High School,162525,Car
S9696,Kimberly,Barry,Female,2019-03-17,8,2021-03-10,None,599113,Walk
S9697,Susan,Calhoun,Male,2017-09-16,2,2021-10-26,High School,63917,Car
S9698,Oscar,Ramirez,Female,2019-01-19,3,2024-11-04,PhD,718363,Car
S9699,Stephanie,Palmer,Male,2017-10-04,6,2022-08-02,None,158595,Bus
S9700,Donna,Beard,Male,2013-11-03,4,2025-03-08,Bachelor,680365,Car
S9701,Anthony,Horton,Male,2016-08-16,10,2022-10-15,Bachelor,224118,Car
S9702,Victoria,Weber,Male,2018-08-12,3,2021-06-11,Bachelor,642148,Bicycle
S9703,Timothy,Jones,Male,2018-08-19,12,2024-01-11,High School,847266,Walk
S9704,James,Berry,Male,2016-04-01,9,2023-04-09,PhD,794185,Bicycle
S9705,Tracy,Martinez,Female,2011-09-22,8,2022-01-22,Master,943999,Bicycle
S9706,Seth,Tran,Male,2010-12-27,11,2020-09-19,Master,921776,Walk
S9707,Ryan,Moore,Female,2006-09-04,2,2023-02-18,High School,869042,Car
S9708,Paula,Hunt,Male,2011-06-04,11,2025-05-20,High School,641580,Bicycle
S9709,Brian,Santiago,Male,2008-02-10,9,2024-09-18,Master,350700,Car
S9710,Brooke,Wilkins,Male,2006-11-17,1,2024-12-28,PhD,154773,Walk
S9711,Michael,Jones,Female,2009-06-29,4,2020-12-22,High School,774126,Walk
S9712,Michael,Moore,Female,2010-12-09,12,2021-06-22,None,239121,Bicycle
S9713,Michael,Pace,Female,2018-06-28,4,2024-08-22,PhD,224948,Bus
S9714,Eric,Torres,Female,2007-11-26,2,2024-08-21,Bachelor,373923,Bus
S9715,Russell,Bauer,Female,2007-09-06,2,2023-01-02,High School,284108,Bus
S9716,Patricia,Long,Male,2009-01-28,8,2022-04-22,PhD,485118,Bus
S9717,Michael,Jones,Female,2011-09-24,8,2020-09-23,Master,475713,Bicycle
S9718,Sarah,Walker,Female,2010-10-13,2,2025-04-29,PhD,193230,Walk
S9719,Peter,Colon,Male,2008-01-15,4,2021-06-26,None,213667,Bicycle
S9720,James,Dickerson,Female,2006-10-18,8,2022-06-25,Bachelor,85123,Car
S9721,Robert,Peterson,Male,2014-09-15,4,2025-08-23,None,269376,Bicycle
S9722,Sabrina,Anderson,Male,2019-05-17,7,2021-03-06,Master,562547,Bicycle
S9723,Samantha,Young,Male,2008-09-09,10,2020-11-06,High School,329223,Bicycle
S9724,Amanda,Evans,Male,2008-07-25,7,2024-10-30,Bachelor,408197,Bicycle
S9725,Joel,Travis,Male,2014-09-08,4,2021-07-03,Master,345492,Bicycle
S9726,Desiree,Gray,Female,2013-06-02,5,2024-02-28,Bachelor,149347,Car
S9727,Kari,Young,Female,2018-05-07,4,2024-10-22,Master,423711,Walk
S9728,Benjamin,Brown,Female,2007-12-01,8,2022-04-22,Bachelor,895951,Car
S9729,Lisa,Smith,Male,2011-12-13,6,2021-01-06,High School,805290,Bicycle
S9730,Shawn,Hammond,Male,2008-01-17,12,2022-09-04,None,906028,Car
S9731,Andrew,Randall,Male,2010-11-26,2,2024-08-20,None,379959,Bicycle
S9732,Ralph,Williams,Female,2012-12-11,4,2020-11-23,High School,619844,Car
S9733,Raymond,Vaughan,Male,2010-05-11,6,2022-05-04,Master,498606,Car
S9734,Peggy,Austin,Female,2013-01-24,8,2023-10-19,None,730535,Car
S9735,Brian,Richards,Male,2008-11-12,11,2022-08-04,Master,837382,Bus
S9736,Michael,Gaines,Male,2016-01-18,9,2025-01-08,High School,121000,Walk
S9737,Angela,Castillo,Female,2019-01-30,7,2021-10-04,Bachelor,786674,Bus
S9738,Steve,Mcbride,Male,2007-01-01,8,2022-02-26,Bachelor,583877,Bicycle
S9739,Toni,Rivera,Male,2009-08-02,4,2021-10-23,Bachelor,832818,Car
S9740,Rachel,Perkins,Female,2007-05-01,4,2023-05-23,High School,945599,Walk
S9741,Kirk,Chapman,Male,2013-09-13,4,2022-09-17,Bachelor,703963,Car
S9742,Paula,Norris,Male,2016-08-07,5,2020-10-30,Bachelor,524030,Bus
S9743,Anthony,Smith,Female,2007-12-27,2,2024-06-22,Bachelor,955524,Car
S9744,Andrea,Richardson,Female,2007-05-31,9,2021-05-24,High School,471976,Walk
S9745,Erin,Oconnor,Male,2008-09-02,11,2024-05-11,High School,893158,Walk
S9746,Susan,Morris,Female,2013-12-21,11,2024-10-10,High School,536525,Bus
S9747,Benjamin,Shannon,Female,2016-02-08,2,2025-05-01,PhD,833748,Bicycle
S9748,Steven,Fritz,Male,2013-07-11,12,2023-02-04,PhD,712634,Bicycle
S9749,Amy,Gross,Female,2015-12-06,12,2024-02-22,Bachelor,554786,Bicycle
S9750,Timothy,Murray,Male,2011-01-09,4,2021-10-13,Master,75779,Walk
S9751,Jose,Porter,Female,2016-02-12,11,2020-09-02,Bachelor,542394,Bicycle
S9752,Eric,Serrano,Male,2017-03-23,7,2024-05-30,PhD,150645,Walk
S9753,Charles,Cochran,Male,2010-03-26,10,2021-03-18,High School,237541,Car
S9754,Lori,Caldwell,Male,2015-11-04,12,2021-08-22,High School,785783,Walk
S9755,David,Ford,Male,2010-05-28,9,2021-03-26,None,959157,Bicycle
S9756,Elizabeth,Hartman,Male,2009-12-13,6,2024-01-09,High School,768487,Car
S9757,Michael,Melendez,Male,2019-01-17,9,2020-11-13,Bachelor,337912,Car
S9758,Eric,Lara,Female,2014-11-05,5,2023-01-25,None,934277,Walk
S9759,Candace,Richards,Female,2019-05-02,9,2021-02-01,PhD,980943,Walk
S9760,Nicole,Rocha,Male,2013-08-29,5,2020-11-12,None,103651,Walk
S9761,Mitchell,Fisher,Female,2016-05-13,7,2025-06-27,High School,79349,Walk
S9762,Patrick,Patton,Male,2012-06-05,9,2024-10-14,High School,502033,Bicycle
S9763,Scott,Valdez,Male,2013-06-02,6,2022-04-02,Bachelor,963392,Bus
S9764,Katie,Kramer,Female,2007-06-04,8,2024-10-26,PhD,902832,Bicycle
S9765,Victor,Maldonado,Female,2008-03-13,8,2022-11-27,None,497356,Bicycle
S9766,Jessica,Evans,Male,2018-07-11,2,2022-10-07,High School,204936,Car
S9767,Dale,Howard,Male,2009-02-22,9,2021-03-15,Master,231004,Bicycle
S9768,Kristine,Watson,Female,2016-01-22,7,2025-08-24,Bachelor,705472,Walk
S9769,Gabriel,Burnett,Female,2012-07-18,8,2021-04-24,Master,102993,Walk
S9770,Alyssa,Hanson,Male,2012-03-09,1,2022-12-17,PhD,228256,Car
S9771,Veronica,Howard,Female,2017-09-20,3,2023-05-16,PhD,677032,Car
S9772,Laurie,Perry,Female,2009-04-12,8,2023-09-07,High School,462018,Walk
S9773,Ian,Young,Male,2015-07-17,7,2022-04-07,High School,305943,Bus
S9774,Adrienne,Ruiz,Female,2010-08-21,7,2022-05-21,None,158137,Bicycle
S9775,Lauren,Wilson,Male,2016-08-29,12,2024-05-18,Master,985498,Walk
S9776,Justin,Mccall,Male,2018-10-19,4,2021-08-19,High School,785050,Bicycle
S9777,Alexander,Li,Female,2017-07-20,10,2021-10-06,None,590610,Car
S9778,Scott,Gomez,Female,2013-05-06,5,2022-12-06,PhD,134657,Bus
S9779,Troy,Rodriguez,Female,2011-11-18,4,2025-07-07,Bachelor,944680,Walk
S9780,Benjamin,Price,Male,2007-10-23,4,2025-01-27,None,114029,Bus
S9781,Molly,Adkins,Female,2013-02-24,7,2022-11-25,High School,855939,Bicycle
S9782,Jason,Ferguson,Female,2006-11-08,3,2021-04-07,High School,599623,Car
S9783,Autumn,Hogan,Female,2017-08-15,6,2023-09-16,Bachelor,125886,Car
S9784,Valerie,Saunders,Male,2008-09-15,9,2022-10-23,Bachelor,525754,Bicycle
S9785,Erika,Stone,Male,2009-12-16,3,2023-04-04,PhD,419093,Bus
S9786,Jon,Gallagher,Male,2018-08-17,11,2022-09-06,None,586294,Car
S9787,Kimberly,Salas,Female,2019-04-29,2,2024-08-17,None,451237,Bicycle
S9788,Evan,Gonzales,Male,2009-12-07,12,2022-11-29,None,241528,Bicycle
S9789,Patrick,Russell,Male,2018-05-29,5,2024-11-03,Master,669852,Bus
S9790,Rebecca,Mills,Male,2011-10-14,8,2025-02-06,Bachelor,692235,Car
S9791,Monica,Thornton,Male,2018-04-06,9,2025-06-30,PhD,161099,Bicycle
S9792,Amanda,Bennett,Male,2012-11-10,5,2024-11-03,Bachelor,126117,Bus
S9793,Austin,Adams,Female,2011-10-30,7,2022-02-09,Master,622196,Car
S9794,Heather,Bradley,Female,2006-10-05,8,2022-10-23,High School,939580,Walk
S9795,Ronnie,Austin,Male,2013-06-29,7,2020-12-24,Bachelor,108697,Walk
S9796,Rodney,Carson,Female,2019-07-09,3,2023-07-30,High School,861793,Walk
S9797,Lisa,Leon,Female,2008-12-28,5,2022-12-23,Bachelor,938288,Bus
S9798,April,Foster,Female,2016-05-04,2,2025-07-17,None,723436,Bus
S9799,Michael,Anderson,Female,2016-12-21,3,2020-10-18,PhD,590865,Car
S9800,Alexander,Nelson,Male,2018-08-17,3,2021-10-28,High School,743342,Bus
S9801,Denise,Mcdaniel,Female,2010-06-07,11,2025-02-06,None,931363,Bicycle
S9802,Alexis,Brock,Female,2011-07-05,8,2024-04-10,None,314850,Car
S9803,Colin,Ortega,Male,2008-10-18,4,2023-03-15,High School,863908,Bus
S9804,Kelly,Nichols,Female,2015-09-01,2,2025-06-18,Bachelor,527187,Car
S9805,Penny,Pierce,Female,2017-05-23,5,2020-10-13,None,228996,Walk
S9806,Carlos,Vargas,Female,2016-01-30,10,2023-09-08,High School,214221,Bus
S9807,Mary,Jackson,Male,2010-07-12,9,2023-05-30,PhD,125733,Car
S9808,David,Green,Male,2012-08-28,1,2021-03-11,PhD,665000,Car
S9809,Mark,Hickman,Male,2016-08-29,2,2021-11-02,Master,965343,Bicycle
S9810,Brian,Santana,Male,2019-01-09,2,2024-04-13,High School,487314,Bicycle
S9811,Katie,Garrison,Male,2013-12-19,6,2024-08-05,None,942377,Car
S9812,Anthony,Harrell,Male,2016-07-15,8,2024-07-21,High School,797063,Walk
S9813,Richard,Snow,Female,2011-04-30,12,2024-04-01,PhD,116432,Walk
S9814,Christopher,Evans,Female,2014-08-25,4,2022-05-26,None,309066,Walk
S9815,Lisa,Porter,Female,2017-10-21,1,2023-09-11,High School,559968,Car
S9816,Mary,Bell,Female,2008-06-15,3,2023-02-14,High School,638412,Walk
S9817,Ronald,Sellers,Female,2010-05-22,5,2021-03-19,None,845536,Walk
S9818,Amber,Hill,Female,2010-04-18,11,2023-01-24,Master,422013,Car
S9819,Michelle,Fisher,Male,2007-03-16,10,2022-09-02,PhD,670621,Car
S9820,Katherine,Griffith,Male,2006-12-13,12,2022-09-23,PhD,844312,Car
S9821,Timothy,Weaver,Male,2015-10-09,4,2021-03-08,High School,77578,Bicycle
S9822,Brandon,Young,Female,2008-07-13,2,2023-07-14,Bachelor,633663,Bicycle
S9823,Amy,Mueller,Male,2010-08-02,3,2023-03-25,PhD,730368,Bus
S9824,Julian,Kim,Female,2017-04-27,1,2020-09-11,Bachelor,110005,Car
S9825,Adam,Mills,Female,2009-10-04,11,2024-09-26,None,400832,Bus
S9826,Kayla,Crosby,Female,2009-06-04,2,2022-10-08,PhD,181341,Walk
S9827,Scott,Scott,Female,2007-10-13,8,2023-03-15,High School,159862,Bus
S9828,Christy,Schultz,Male,2016-08-02,8,2021-08-26,Bachelor,352975,Car
S9829,Nichole,Edwards,Female,2012-03-01,10,2022-11-14,High School,645591,Bus
S9830,Jonathan,Park,Male,2015-01-06,8,2025-06-18,None,557956,Car
S9831,Amy,Levy,Male,2008-01-20,1,2023-12-04,High School,794515,Car
S9832,Sandra,Davies,Female,2018-01-15,7,2022-04-27,PhD,762613,Car
S9833,Lauren,Burns,Female,2015-01-13,6,2022-09-05,Master,840953,Walk
S9834,Mark,King,Female,2016-10-18,5,2022-09-18,Bachelor,677966,Bicycle
S9835,James,Stone,Female,2019-03-03,7,2021-04-15,None,513977,Walk
S9836,Evelyn,Huffman,Male,2007-10-11,7,2023-10-06,Master,815052,Bus
S9837,Brenda,Garcia,Female,2017-01-13,8,2023-04-05,Bachelor,158566,Walk
S9838,Sharon,Sullivan,Male,2015-06-28,9,2024-12-06,None,619619,Bus
S9839,Frank,Daniels,Male,2011-11-03,7,2021-11-04,PhD,673076,Walk
S9840,Virginia,Gray,Male,2012-10-06,6,2022-12-31,High School,878917,Car
S9841,Tonya,Robbins,Male,2019-06-11,5,2024-06-16,High School,659080,Walk
S9842,Kathy,Ramirez,Female,2010-09-18,2,2023-03-29,Master,69099,Walk
S9843,Jasmine,Phillips,Female,2011-01-08,10,2020-10-26,Bachelor,556620,Bicycle
S9844,Benjamin,Russell,Female,2014-12-19,3,2022-06-21,Master,489076,Car
S9845,Kenneth,Mckinney,Male,2015-03-16,4,2023-11-19,None,498112,Walk
S9846,Carolyn,Luna,Female,2012-01-29,8,2021-07-30,PhD,122873,Bicycle
S9847,Krystal,Warren,Female,2013-03-28,3,2024-07-18,Bachelor,924750,Bus
S9848,Leah,Alvarez,Male,2013-10-25,6,2020-09-16,High School,561164,Bicycle
S9849,Kathy,Arnold,Female,2007-12-15,3,2021-12-20,PhD,920280,Walk
S9850,Erika,Johnson,Male,2015-06-27,1,2025-07-15,High School,704435,Car
S9851,Kimberly,Esparza,Male,2018-11-05,10,2023-10-29,Bachelor,192238,Bicycle
S9852,Jeffery,Wright,Male,2013-03-13,9,2024-03-09,PhD,412519,Walk
S9853,Ellen,Valdez,Male,2016-07-03,10,2023-01-09,PhD,927325,Bicycle
S9854,Bianca,Gonzales,Male,2012-12-16,5,2022-06-16,None,147509,Bus
S9855,Sue,Smith,Female,2010-10-06,10,2020-10-15,PhD,562580,Car
S9856,Edward,Reese,Female,2018-03-22,6,2022-11-26,Bachelor,812853,Bicycle
S9857,James,Cook,Male,2010-11-01,11,2025-01-20,Master,947805,Bicycle
S9858,Kimberly,Willis,Male,2013-09-17,5,2024-07-31,PhD,695879,Bus
S9859,Timothy,Booker,Female,2017-02-23,8,2024-03-02,PhD,121148,Car
S9860,Kyle,Byrd,Female,2012-11-01,7,2020-10-01,Bachelor,652893,Bicycle
S9861,Tara,Heath,Female,2008-10-27,4,2024-09-14,PhD,453645,Bus
